time_s,sample_A_K,rad_shield_B_K,arm_C_K,ccr_D_K
3533.771,296.537000,230.842000,285.736000,292.374000
3534.820,296.536000,230.885000,285.742000,292.378000
3535.856,296.534000,230.932000,285.749000,292.383000
3536.884,296.532000,230.973000,285.756000,292.387000
3537.934,296.530000,231.019000,285.763000,292.391000
3538.966,296.527000,231.063000,285.768000,292.395000
3540.024,296.525000,231.105000,285.775000,292.399000
3541.057,296.522000,231.152000,285.782000,292.403000
3542.090,296.519000,231.193000,285.788000,292.407000
3543.134,296.516000,231.240000,285.797000,292.411000
3544.166,296.513000,231.282000,285.803000,292.415000
3545.197,296.509000,231.324000,285.809000,292.419000
3546.237,296.506000,231.371000,285.816000,292.423000
3547.270,296.502000,231.415000,285.823000,292.427000
3548.298,296.498000,231.456000,285.827000,292.431000
3549.340,296.494000,231.502000,285.836000,292.435000
3550.373,296.490000,231.544000,285.842000,292.439000
3551.425,296.486000,231.586000,285.849000,292.443000
3552.459,296.481000,231.634000,285.854000,292.446000
3553.490,296.476000,231.676000,285.861000,292.450000
3554.530,296.471000,231.720000,285.868000,292.453000
3555.567,296.466000,231.763000,285.875000,292.457000
3556.593,296.461000,231.806000,285.881000,292.461000
3557.634,296.456000,231.852000,285.889000,292.465000
3558.667,296.451000,231.893000,285.895000,292.469000
3559.723,296.446000,231.937000,285.901000,292.473000
3560.747,296.440000,231.984000,285.907000,292.476000
3561.781,296.435000,232.025000,285.913000,292.480000
3562.826,296.429000,232.068000,285.920000,292.484000
3563.860,296.423000,232.114000,285.927000,292.487000
3564.886,296.417000,232.156000,285.933000,292.491000
3565.937,296.410000,232.202000,285.940000,292.495000
3566.975,296.405000,232.243000,285.947000,292.498000
3567.993,296.399000,232.284000,285.954000,292.501000
3569.038,296.392000,232.332000,285.960000,292.505000
3570.067,296.386000,232.374000,285.966000,292.508000
3571.093,296.379000,232.416000,285.972000,292.512000
3572.130,296.373000,232.459000,285.978000,292.515000
3573.167,296.366000,232.504000,285.983000,292.518000
3574.201,296.360000,232.547000,285.990000,292.521000
3575.241,296.352000,232.592000,285.996000,292.525000
3576.274,296.346000,232.635000,286.003000,292.528000
3577.321,296.339000,232.677000,286.009000,292.531000
3578.351,296.331000,232.724000,286.016000,292.535000
3579.386,296.324000,232.765000,286.021000,292.537000
3580.431,296.317000,232.812000,286.028000,292.540000
3581.457,296.310000,232.854000,286.034000,292.544000
3582.488,296.303000,232.897000,286.039000,292.547000
3583.533,296.296000,232.941000,286.046000,292.550000
3584.575,296.288000,232.984000,286.051000,292.553000
3585.602,296.281000,233.026000,286.058000,292.556000
3586.642,296.273000,233.072000,286.065000,292.559000
3587.685,296.266000,233.114000,286.071000,292.562000
3588.724,296.258000,233.157000,286.076000,292.565000
3589.759,296.250000,233.202000,286.084000,292.567000
3590.793,296.243000,233.244000,286.089000,292.570000
3591.840,296.234000,233.290000,286.094000,292.573000
3592.872,296.227000,233.331000,286.100000,292.575000
3593.904,296.219000,233.372000,286.106000,292.579000
3594.938,296.211000,233.420000,286.111000,292.582000
3595.975,296.203000,233.462000,286.117000,292.584000
3597.023,296.196000,233.504000,286.124000,292.586000
3598.059,296.187000,233.550000,286.129000,292.589000
3599.087,296.179000,233.591000,286.135000,292.592000
3600.140,296.171000,233.637000,286.141000,292.594000
3601.174,296.163000,233.679000,286.146000,292.597000
3602.204,296.155000,233.721000,286.152000,292.599000
3603.241,296.147000,233.768000,286.158000,292.602000
3604.277,296.139000,233.810000,286.164000,292.604000
3605.332,296.131000,233.850000,286.171000,292.607000
3606.364,296.122000,233.897000,286.175000,292.609000
3607.395,296.114000,233.939000,286.181000,292.611000
3608.440,296.105000,233.986000,286.186000,292.613000
3609.468,296.097000,234.027000,286.191000,292.616000
3610.528,296.090000,234.068000,286.197000,292.618000
3611.563,296.081000,234.114000,286.202000,292.621000
3612.593,296.072000,234.158000,286.209000,292.622000
3613.637,296.064000,234.205000,286.215000,292.624000
3614.659,296.056000,234.246000,286.218000,292.626000
3615.697,296.047000,234.288000,286.224000,292.629000
3616.742,296.039000,234.333000,286.230000,292.631000
3617.769,296.031000,234.374000,286.237000,292.633000
3618.798,296.023000,234.416000,286.241000,292.635000
3619.840,296.014000,234.463000,286.247000,292.637000
3620.864,296.006000,234.504000,286.252000,292.639000
3621.899,295.998000,234.546000,286.257000,292.640000
3622.942,295.989000,234.592000,286.263000,292.642000
3623.983,295.981000,234.633000,286.268000,292.644000
3625.029,295.973000,234.676000,286.273000,292.646000
3626.067,295.964000,234.721000,286.278000,292.648000
3627.095,295.955000,234.763000,286.284000,292.649000
3628.140,295.946000,234.809000,286.288000,292.651000
3629.167,295.938000,234.852000,286.293000,292.653000
3630.202,295.930000,234.892000,286.300000,292.654000
3631.241,295.921000,234.939000,286.304000,292.656000
3632.269,295.913000,234.980000,286.310000,292.658000
3633.302,295.905000,235.021000,286.314000,292.660000
3634.344,295.896000,235.067000,286.319000,292.661000
3635.384,295.888000,235.109000,286.324000,292.662000
3636.437,295.880000,235.151000,286.330000,292.664000
3637.467,295.871000,235.197000,286.333000,292.665000
3638.504,295.863000,235.238000,286.339000,292.667000
3639.545,295.854000,235.285000,286.344000,292.668000
3640.578,295.846000,235.327000,286.349000,292.670000
3641.627,295.838000,235.369000,286.353000,292.671000
3642.662,295.829000,235.414000,286.359000,292.672000
3643.695,295.821000,235.455000,286.364000,292.673000
3644.744,295.812000,235.502000,286.369000,292.675000
3645.777,295.805000,235.544000,286.373000,292.676000
3646.807,295.797000,235.585000,286.377000,292.677000
3647.842,295.788000,235.630000,286.382000,292.678000
3648.879,295.780000,235.672000,286.388000,292.679000
3649.956,295.771000,235.718000,286.393000,292.680000
3650.981,295.764000,235.760000,286.396000,292.681000
3652.031,295.755000,235.802000,286.401000,292.682000
3653.072,295.747000,235.849000,286.406000,292.684000
3654.110,295.739000,235.889000,286.410000,292.684000
3655.146,295.731000,235.935000,286.416000,292.686000
3656.178,295.723000,235.976000,286.420000,292.687000
3657.227,295.716000,236.019000,286.424000,292.688000
3658.261,295.707000,236.063000,286.430000,292.689000
3659.295,295.700000,236.106000,286.434000,292.689000
3660.343,295.692000,236.151000,286.438000,292.690000
3661.377,295.683000,236.192000,286.442000,292.691000
3662.410,295.676000,236.235000,286.447000,292.691000
3663.446,295.668000,236.279000,286.451000,292.692000
3664.479,295.661000,236.320000,286.454000,292.693000
3665.529,295.654000,236.362000,286.459000,292.694000
3666.563,295.646000,236.408000,286.464000,292.695000
3667.594,295.638000,236.450000,286.467000,292.695000
3668.643,295.631000,236.494000,286.473000,292.696000
3669.669,295.624000,236.537000,286.477000,292.697000
3670.697,295.617000,236.579000,286.480000,292.697000
3671.745,295.609000,236.624000,286.485000,292.698000
3672.781,295.602000,236.666000,286.489000,292.699000
3673.833,295.595000,236.707000,286.494000,292.699000
3674.866,295.588000,236.753000,286.498000,292.699000
3675.900,295.581000,236.794000,286.502000,292.700000
3676.943,295.574000,236.839000,286.506000,292.700000
3677.967,295.568000,236.881000,286.510000,292.701000
3679.000,295.561000,236.923000,286.514000,292.701000
3680.063,295.554000,236.968000,286.518000,292.702000
3681.093,295.548000,237.009000,286.522000,292.702000
3682.129,295.542000,237.052000,286.526000,292.702000
3683.163,295.535000,237.097000,286.530000,292.703000
3684.191,295.529000,237.139000,286.535000,292.703000
3685.243,295.523000,237.184000,286.539000,292.703000
3686.262,295.517000,237.225000,286.543000,292.704000
3687.285,295.512000,237.267000,286.546000,292.704000
3688.329,295.506000,237.309000,286.551000,292.705000
3689.354,295.500000,237.353000,286.555000,292.704000
3690.381,295.495000,237.395000,286.557000,292.705000
3691.434,295.490000,237.437000,286.562000,292.705000
3692.460,295.484000,237.483000,286.566000,292.705000
3693.490,295.479000,237.523000,286.569000,292.705000
3694.542,295.474000,237.565000,286.572000,292.705000
3695.568,295.469000,237.611000,286.576000,292.705000
3696.603,295.465000,237.652000,286.580000,292.706000
3697.640,295.461000,237.692000,286.584000,292.706000
3698.671,295.456000,237.739000,286.588000,292.706000
3699.705,295.452000,237.779000,286.591000,292.706000
3700.750,295.448000,237.826000,286.595000,292.706000
3701.784,295.445000,237.867000,286.599000,292.706000
3702.834,295.441000,237.909000,286.603000,292.707000
3703.876,295.438000,237.954000,286.607000,292.706000
3704.908,295.435000,237.996000,286.609000,292.706000
3705.951,295.432000,238.041000,286.613000,292.706000
3706.987,295.429000,238.082000,286.617000,292.706000
3708.042,295.427000,238.123000,286.620000,292.706000
3709.075,295.424000,238.168000,286.624000,292.706000
3710.109,295.422000,238.210000,286.629000,292.706000
3711.151,295.421000,238.256000,286.632000,292.706000
3712.187,295.419000,238.297000,286.635000,292.706000
3713.241,295.418000,238.338000,286.640000,292.706000
3714.279,295.417000,238.384000,286.643000,292.706000
3715.309,295.417000,238.425000,286.646000,292.706000
3716.352,295.416000,238.470000,286.649000,292.706000
3717.395,295.417000,238.511000,286.652000,292.706000
3718.445,295.417000,238.552000,286.657000,292.706000
3719.474,295.418000,238.598000,286.660000,292.706000
3720.508,295.419000,238.641000,286.663000,292.706000
3721.550,295.420000,238.684000,286.667000,292.706000
3722.582,295.422000,238.726000,286.670000,292.706000
3723.635,295.424000,238.768000,286.674000,292.706000
3724.664,295.426000,238.814000,286.677000,292.706000
3725.695,295.429000,238.855000,286.681000,292.706000
3726.746,295.432000,238.900000,286.683000,292.706000
3727.772,295.435000,238.941000,286.687000,292.706000
3728.807,295.439000,238.982000,286.690000,292.706000
3729.849,295.444000,239.026000,286.693000,292.706000
3730.881,295.448000,239.068000,286.697000,292.706000
3731.917,295.453000,239.109000,286.700000,292.706000
3732.954,295.458000,239.154000,286.704000,292.706000
3734.000,295.464000,239.196000,286.708000,292.706000
3735.052,295.470000,239.241000,286.711000,292.706000
3736.081,295.477000,239.282000,286.714000,292.706000
3737.101,295.484000,239.325000,286.718000,292.706000
3738.139,295.491000,239.366000,286.721000,292.706000
3739.182,295.499000,239.409000,286.725000,292.707000
3740.235,295.507000,239.451000,286.727000,292.707000
3741.270,295.516000,239.495000,286.732000,292.707000
3742.296,295.525000,239.537000,286.735000,292.707000
3743.336,295.534000,239.577000,286.738000,292.707000
3744.369,295.544000,239.624000,286.741000,292.707000
3745.398,295.554000,239.665000,286.745000,292.708000
3746.439,295.564000,239.707000,286.748000,292.708000
3747.468,295.576000,239.752000,286.752000,292.708000
3748.493,295.587000,239.792000,286.754000,292.709000
3749.541,295.598000,239.833000,286.757000,292.709000
3750.672,295.612000,239.883000,286.762000,292.710000
3751.695,295.624000,239.924000,286.766000,292.711000
3752.755,295.638000,239.969000,286.769000,292.711000
3753.786,295.651000,240.010000,286.773000,292.712000
3754.840,295.664000,240.053000,286.775000,292.712000
3755.870,295.679000,240.096000,286.779000,292.713000
3756.907,295.693000,240.138000,286.782000,292.714000
3757.956,295.708000,240.184000,286.786000,292.714000
3758.987,295.723000,240.225000,286.789000,292.715000
3760.042,295.737000,240.266000,286.793000,292.716000
3761.070,295.753000,240.312000,286.797000,292.717000
3762.091,295.768000,240.352000,286.801000,292.718000
3763.140,295.784000,240.394000,286.804000,292.719000
3764.174,295.800000,240.438000,286.807000,292.720000
3765.204,295.816000,240.480000,286.810000,292.721000
3766.256,295.834000,240.524000,286.813000,292.723000
3767.290,295.849000,240.565000,286.817000,292.723000
3768.317,295.865000,240.606000,286.822000,292.724000
3769.357,295.883000,240.652000,286.824000,292.726000
3770.396,295.900000,240.693000,286.828000,292.727000
3771.444,295.916000,240.734000,286.832000,292.728000
3772.472,295.934000,240.780000,286.836000,292.730000
3773.495,295.951000,240.819000,286.839000,292.731000
3774.544,295.967000,240.860000,286.843000,292.733000
3775.574,295.985000,240.907000,286.847000,292.734000
3776.618,296.002000,240.947000,286.850000,292.736000
3777.656,296.020000,240.991000,286.855000,292.738000
3778.684,296.036000,241.032000,286.859000,292.740000
3779.716,296.053000,241.073000,286.862000,292.741000
3780.759,296.071000,241.118000,286.867000,292.743000
3781.787,296.088000,241.160000,286.871000,292.745000
3782.845,296.104000,241.201000,286.874000,292.747000
3783.882,296.122000,241.247000,286.878000,292.749000
3784.906,296.138000,241.287000,286.883000,292.752000
3785.958,296.156000,241.330000,286.887000,292.754000
3787.000,296.171000,241.373000,286.891000,292.756000
3788.050,296.187000,241.414000,286.894000,292.758000
3789.083,296.204000,241.459000,286.899000,292.761000
3790.113,296.219000,241.501000,286.903000,292.763000
3791.159,296.236000,241.547000,286.909000,292.765000
3792.203,296.251000,241.587000,286.912000,292.768000
3793.249,296.265000,241.627000,286.916000,292.770000
3794.284,296.281000,241.670000,286.919000,292.773000
3795.317,296.295000,241.711000,286.924000,292.775000
3796.357,296.310000,241.758000,286.928000,292.778000
3797.385,296.323000,241.798000,286.933000,292.781000
3798.413,296.337000,241.839000,286.938000,292.783000
3799.453,296.350000,241.880000,286.942000,292.786000
3800.488,296.364000,241.925000,286.947000,292.789000
3801.517,296.377000,241.967000,286.951000,292.792000
3802.559,296.390000,242.011000,286.955000,292.795000
3803.595,296.402000,242.053000,286.960000,292.798000
3804.656,296.413000,242.097000,286.965000,292.801000
3805.694,296.425000,242.136000,286.970000,292.805000
3806.742,296.436000,242.179000,286.975000,292.807000
3807.774,296.448000,242.223000,286.979000,292.811000
3808.800,296.458000,242.265000,286.984000,292.814000
3809.854,296.468000,242.306000,286.988000,292.817000
3810.885,296.478000,242.351000,286.993000,292.821000
3811.914,296.487000,242.391000,286.998000,292.824000
3812.961,296.497000,242.437000,287.003000,292.827000
3813.998,296.506000,242.477000,287.008000,292.831000
3815.052,296.514000,242.518000,287.013000,292.835000
3816.083,296.523000,242.564000,287.017000,292.838000
3817.106,296.531000,242.604000,287.023000,292.841000
3818.154,296.538000,242.645000,287.027000,292.845000
3819.187,296.546000,242.689000,287.032000,292.848000
3820.244,296.553000,242.731000,287.037000,292.852000
3821.274,296.560000,242.776000,287.041000,292.856000
3822.308,296.566000,242.816000,287.047000,292.859000
3823.359,296.571000,242.861000,287.053000,292.863000
3824.394,296.578000,242.902000,287.058000,292.867000
3825.448,296.583000,242.943000,287.062000,292.870000
3826.479,296.588000,242.987000,287.068000,292.874000
3827.513,296.593000,243.028000,287.073000,292.878000
3828.558,296.597000,243.074000,287.079000,292.882000
3829.586,296.601000,243.114000,287.084000,292.885000
3830.645,296.605000,243.155000,287.089000,292.888000
3831.680,296.609000,243.200000,287.094000,292.893000
3832.716,296.612000,243.240000,287.098000,292.896000
3833.763,296.615000,243.285000,287.104000,292.900000
3834.798,296.618000,243.325000,287.110000,292.904000
3835.849,296.620000,243.367000,287.115000,292.908000
